InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
536390,22969,HOMEMADE JAM SCENTED CANDLES,96,2010-12-01 10:19:00,1.25,17511,United Kingdom,120.0
536390,85099B,JUMBO BAG RED RETROSPOT,100,2010-12-01 10:19:00,1.65,17511,United Kingdom,165.0
536392,22150,3 STRIPEY MICE FELTCRAFT,6,2010-12-01 10:29:00,1.95,13705,United Kingdom,11.7
536392,22619,SET OF 6 SOLDIER SKITTLES,4,2010-12-01 10:29:00,3.75,13705,United Kingdom,15.0
536392,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-12-01 10:29:00,1.25,13705,United Kingdom,15.0
536392,21889,WOODEN BOX OF DOMINOES,12,2010-12-01 10:29:00,1.25,13705,United Kingdom,15.0
536392,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2010-12-01 10:29:00,165.0,13705,United Kingdom,165.0
536392,22127,PARTY CONES CARNIVAL ASSORTED,12,2010-12-01 10:29:00,1.25,13705,United Kingdom,15.0
536392,22128,PARTY CONES CANDY ASSORTED,12,2010-12-01 10:29:00,1.25,13705,United Kingdom,15.0
536392,22502,PICNIC BASKET WICKER SMALL,4,2010-12-01 10:29:00,5.95,13705,United Kingdom,23.8
536392,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2010-12-01 10:29:00,1.69,13705,United Kingdom,27.04
536392,22338,STAR DECORATION PAINTED ZINC ,24,2010-12-01 10:29:00,0.65,13705,United Kingdom,15.600000000000001
536393,22180,RETROSPOT LAMP,8,2010-12-01 10:37:00,9.95,13747,United Kingdom,79.6
536394,21506,"FANCY FONT BIRTHDAY CARD, ",24,2010-12-01 10:39:00,0.42,13408,United Kingdom,10.08
536394,22633,HAND WARMER UNION JACK,96,2010-12-01 10:39:00,1.85,13408,United Kingdom,177.60000000000002
536394,22866,HAND WARMER SCOTTY DOG DESIGN,96,2010-12-01 10:39:00,1.85,13408,United Kingdom,177.60000000000002
536394,22865,HAND WARMER OWL DESIGN,96,2010-12-01 10:39:00,1.85,13408,United Kingdom,177.60000000000002
536394,22632,HAND WARMER RED RETROSPOT,96,2010-12-01 10:39:00,1.85,13408,United Kingdom,177.60000000000002
536394,21485,RETROSPOT HEART HOT WATER BOTTLE,12,2010-12-01 10:39:00,4.95,13408,United Kingdom,59.400000000000006
536394,22349,DOG BOWL CHASING BALL DESIGN,12,2010-12-01 10:39:00,3.75,13408,United Kingdom,45.0
536394,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2010-12-01 10:39:00,1.25,13408,United Kingdom,60.0
536394,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-12-01 10:39:00,2.1,13408,United Kingdom,25.200000000000003
536394,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-01 10:39:00,2.55,13408,United Kingdom,81.6
536394,22652,TRAVEL SEWING KIT,20,2010-12-01 10:39:00,1.65,13408,United Kingdom,33.0
536395,22188,BLACK HEART CARD HOLDER,8,2010-12-01 10:47:00,3.95,13767,United Kingdom,31.6
536395,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-12-01 10:47:00,1.69,13767,United Kingdom,54.08
536395,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-01 10:47:00,0.55,13767,United Kingdom,13.200000000000001
536395,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-01 10:47:00,0.55,13767,United Kingdom,13.200000000000001
536395,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-01 10:47:00,0.55,13767,United Kingdom,13.200000000000001
536395,21484,CHICK GREY HOT WATER BOTTLE,8,2010-12-01 10:47:00,3.45,13767,United Kingdom,27.6
536395,21314,SMALL GLASS HEART TRINKET POT,8,2010-12-01 10:47:00,2.1,13767,United Kingdom,16.8
536395,22730,ALARM CLOCK BAKELIKE IVORY,4,2010-12-01 10:47:00,3.75,13767,United Kingdom,15.0
536395,22727,ALARM CLOCK BAKELIKE RED ,8,2010-12-01 10:47:00,3.75,13767,United Kingdom,30.0
536395,22729,ALARM CLOCK BAKELIKE ORANGE,8,2010-12-01 10:47:00,3.75,13767,United Kingdom,30.0
536395,22726,ALARM CLOCK BAKELIKE GREEN,8,2010-12-01 10:47:00,3.75,13767,United Kingdom,30.0
536395,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-01 10:47:00,3.95,13767,United Kingdom,31.6
536395,22867,HAND WARMER BIRD DESIGN,48,2010-12-01 10:47:00,2.1,13767,United Kingdom,100.80000000000001
536395,22866,HAND WARMER SCOTTY DOG DESIGN,48,2010-12-01 10:47:00,2.1,13767,United Kingdom,100.80000000000001
536396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01 10:51:00,2.55,17850,United Kingdom,15.299999999999999
536396,71053,WHITE METAL LANTERN,6,2010-12-01 10:51:00,3.39,17850,United Kingdom,20.34
536396,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-01 10:51:00,2.75,17850,United Kingdom,22.0
536396,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-01 10:51:00,4.95,17850,United Kingdom,29.700000000000003
536396,20679,EDWARDIAN PARASOL RED,6,2010-12-01 10:51:00,4.95,17850,United Kingdom,29.700000000000003
536396,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01 10:51:00,1.06,17850,United Kingdom,6.36
536396,21871,SAVE THE PLANET MUG,6,2010-12-01 10:51:00,1.06,17850,United Kingdom,6.36
536396,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-01 10:51:00,1.06,17850,United Kingdom,6.36
536396,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-01 10:51:00,1.06,17850,United Kingdom,6.36
536396,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-01 10:51:00,4.95,17850,United Kingdom,9.9
536396,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-01 10:51:00,6.95,17850,United Kingdom,27.8
536396,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-01 10:51:00,2.1,17850,United Kingdom,12.600000000000001
536396,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-01 10:51:00,2.55,17850,United Kingdom,30.599999999999998
536396,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01 10:51:00,3.39,17850,United Kingdom,20.34
536396,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01 10:51:00,3.39,17850,United Kingdom,20.34
536396,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01 10:51:00,7.65,17850,United Kingdom,15.3
536396,22803,IVORY EMBROIDERED QUILT ,2,2010-12-01 10:51:00,35.75,17850,United Kingdom,71.5
536396,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-01 10:51:00,4.25,17850,United Kingdom,25.5
536397,35004B,SET OF 3 BLACK FLYING DUCKS,12,2010-12-01 10:51:00,4.65,17924,United Kingdom,55.800000000000004
536397,35004C,SET OF 3 COLOURED  FLYING DUCKS,48,2010-12-01 10:51:00,4.65,17924,United Kingdom,223.20000000000002
536398,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2010-12-01 10:52:00,0.29,13448,United Kingdom,6.959999999999999
536398,21844,RED RETROSPOT MUG,6,2010-12-01 10:52:00,2.95,13448,United Kingdom,17.700000000000003
536398,22468,BABUSHKA LIGHTS STRING OF 10,4,2010-12-01 10:52:00,6.75,13448,United Kingdom,27.0
536398,22637,PIGGY BANK RETROSPOT ,8,2010-12-01 10:52:00,2.55,13448,United Kingdom,20.4
536398,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-12-01 10:52:00,8.5,13448,United Kingdom,51.0
536398,48185,DOORMAT FAIRY CAKE,2,2010-12-01 10:52:00,7.95,13448,United Kingdom,15.9
536398,22632,HAND WARMER RED RETROSPOT,12,2010-12-01 10:52:00,2.1,13448,United Kingdom,25.200000000000003
536398,22866,HAND WARMER SCOTTY DOG DESIGN,12,2010-12-01 10:52:00,2.1,13448,United Kingdom,25.200000000000003
536398,22865,HAND WARMER OWL DESIGN,12,2010-12-01 10:52:00,2.1,13448,United Kingdom,25.200000000000003
536398,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-12-01 10:52:00,1.25,13448,United Kingdom,15.0
536398,22064,PINK DOUGHNUT TRINKET POT ,12,2010-12-01 10:52:00,1.65,13448,United Kingdom,19.799999999999997
536398,22449,SILK PURSE BABUSHKA PINK,6,2010-12-01 10:52:00,3.35,13448,United Kingdom,20.1
536398,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-01 10:52:00,3.95,13448,United Kingdom,15.8
536398,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-01 10:52:00,4.65,13448,United Kingdom,37.2
536398,22112,CHOCOLATE HOT WATER BOTTLE,9,2010-12-01 10:52:00,4.95,13448,United Kingdom,44.550000000000004
536398,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-01 10:52:00,3.75,13448,United Kingdom,15.0
536398,22111,SCOTTIE DOG HOT WATER BOTTLE,9,2010-12-01 10:52:00,4.95,13448,United Kingdom,44.550000000000004
536399,22632,HAND WARMER RED POLKA DOT,6,2010-12-01 10:52:00,1.85,17850,United Kingdom,11.100000000000001
536399,22633,HAND WARMER UNION JACK,6,2010-12-01 10:52:00,1.85,17850,United Kingdom,11.100000000000001
536400,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-01 10:53:00,1.45,13448,United Kingdom,17.4
536401,22110,BIRD HOUSE HOT WATER BOTTLE,1,2010-12-01 11:21:00,2.55,15862,United Kingdom,2.55
536401,22098,BOUDOIR SQUARE TISSUE BOX,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,1.25
536401,22100,SKULLS SQUARE TISSUE BOX,2,2010-12-01 11:21:00,1.25,15862,United Kingdom,2.5
536401,22766,PHOTO FRAME CORNICE,1,2010-12-01 11:21:00,2.95,15862,United Kingdom,2.95
536401,22451,SILK PURSE BABUSHKA RED,1,2010-12-01 11:21:00,3.35,15862,United Kingdom,3.35
536401,22549,PICTURE DOMINOES,1,2010-12-01 11:21:00,1.45,15862,United Kingdom,1.45
536401,84744,S/6 SEW ON CROCHET FLOWERS,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,1.25
536401,85049E,SCANDINAVIAN REDS RIBBONS,2,2010-12-01 11:21:00,1.25,15862,United Kingdom,2.5
536401,21328,BALLOONS  WRITING SET ,1,2010-12-01 11:21:00,1.65,15862,United Kingdom,1.65
536401,22961,JAM MAKING SET PRINTED,4,2010-12-01 11:21:00,1.45,15862,United Kingdom,5.8
536401,17091A,LAVENDER INCENSE IN TIN,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,1.25
536401,22473,TV DINNER TRAY VINTAGE PAISLEY,1,2010-12-01 11:21:00,4.95,15862,United Kingdom,4.95
536401,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,2010-12-01 11:21:00,3.75,15862,United Kingdom,7.5
536401,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2010-12-01 11:21:00,1.25,15862,United Kingdom,2.5
536401,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-12-01 11:21:00,9.95,15862,United Kingdom,19.9
536401,22768,FAMILY PHOTO FRAME CORNICE,1,2010-12-01 11:21:00,9.95,15862,United Kingdom,9.95
536401,21463,MIRRORED DISCO BALL ,1,2010-12-01 11:21:00,5.95,15862,United Kingdom,5.95
536401,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2010-12-01 11:21:00,4.25,15862,United Kingdom,4.25
536401,20820,SILVER LOOKING MIRROR,3,2010-12-01 11:21:00,4.95,15862,United Kingdom,14.850000000000001
536401,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-12-01 11:21:00,2.55,15862,United Kingdom,2.55
536401,22117,METAL SIGN HER DINNER IS SERVED ,1,2010-12-01 11:21:00,2.95,15862,United Kingdom,2.95
536401,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2010-12-01 11:21:00,1.69,15862,United Kingdom,3.38
536401,48129,DOORMAT TOPIARY,1,2010-12-01 11:21:00,7.95,15862,United Kingdom,7.95
536401,82580,BATHROOM METAL SIGN,1,2010-12-01 11:21:00,0.55,15862,United Kingdom,0.55
536401,82578,KITCHEN METAL SIGN,1,2010-12-01 11:21:00,0.55,15862,United Kingdom,0.55
536401,82581,TOILET METAL SIGN,2,2010-12-01 11:21:00,0.55,15862,United Kingdom,1.1
536401,22413,METAL SIGN TAKE IT OR LEAVE IT ,4,2010-12-01 11:21:00,2.95,15862,United Kingdom,11.8
536401,21907,I'M ON HOLIDAY METAL SIGN,2,2010-12-01 11:21:00,2.1,15862,United Kingdom,4.2
536401,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-01 11:21:00,2.1,15862,United Kingdom,2.1
536401,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,1.25
536401,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2010-12-01 11:21:00,0.85,15862,United Kingdom,0.85
536401,84991,60 TEATIME FAIRY CAKE CASES,3,2010-12-01 11:21:00,0.55,15862,United Kingdom,1.6500000000000001
536401,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2010-12-01 11:21:00,2.95,15862,United Kingdom,2.95
536401,22809,SET OF 6 T-LIGHTS SANTA,1,2010-12-01 11:21:00,2.95,15862,United Kingdom,2.95
536401,22435,SET OF 9 HEART SHAPED BALLOONS,2,2010-12-01 11:21:00,1.25,15862,United Kingdom,2.5
536401,20966,SANDWICH BATH SPONGE,3,2010-12-01 11:21:00,1.25,15862,United Kingdom,3.75
536401,20963,APPLE BATH SPONGE,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,1.25
536401,20961,STRAWBERRY BATH SPONGE ,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,1.25
536401,22068,BLACK PIRATE TREASURE CHEST,2,2010-12-01 11:21:00,1.65,15862,United Kingdom,3.3
536401,21743,STAR PORTABLE TABLE LIGHT ,2,2010-12-01 11:21:00,2.95,15862,United Kingdom,5.9
536401,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,2,2010-12-01 11:21:00,2.95,15862,United Kingdom,5.9
536401,84709B,PINK OVAL JEWELLED MIRROR,1,2010-12-01 11:21:00,5.95,15862,United Kingdom,5.95
536401,21592,RETROSPOT CIGAR BOX MATCHES ,1,2010-12-01 11:21:00,1.25,15862,United Kingdom,1.25
536401,21587,COSY HOUR GIANT TUBE MATCHES,2,2010-12-01 11:21:00,2.55,15862,United Kingdom,5.1
536401,20992,JAZZ HEARTS PURSE NOTEBOOK,9,2010-12-01 11:21:00,0.85,15862,United Kingdom,7.6499999999999995
536401,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2010-12-01 11:21:00,1.65,15862,United Kingdom,1.65
536401,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-01 11:21:00,2.95,15862,United Kingdom,11.8
536401,22804,CANDLEHOLDER PINK HANGING HEART,3,2010-12-01 11:21:00,2.95,15862,United Kingdom,8.850000000000001
536401,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2010-12-01 11:21:00,5.95,15862,United Kingdom,5.95
536401,20749,ASSORTED COLOUR MINI CASES,1,2010-12-01 11:21:00,7.95,15862,United Kingdom,7.95
536401,20725,LUNCH BAG RED RETROSPOT,1,2010-12-01 11:21:00,1.65,15862,United Kingdom,1.65
536401,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-12-01 11:21:00,1.65,15862,United Kingdom,3.3
536401,20726,LUNCH BAG WOODLAND,1,2010-12-01 11:21:00,1.65,15862,United Kingdom,1.65
536401,22384,LUNCH BAG PINK POLKADOT,1,2010-12-01 11:21:00,1.65,15862,United Kingdom,1.65
536401,22467,GUMBALL COAT RACK,5,2010-12-01 11:21:00,2.55,15862,United Kingdom,12.75
536401,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,3,2010-12-01 11:21:00,2.95,15862,United Kingdom,8.850000000000001
536401,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,3,2010-12-01 11:21:00,2.95,15862,United Kingdom,8.850000000000001
536401,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-12-01 11:21:00,2.55,15862,United Kingdom,22.95
536401,22848,BREAD BIN DINER STYLE PINK,1,2010-12-01 11:21:00,16.95,15862,United Kingdom,16.95
536401,21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,2010-12-01 11:21:00,2.95,15862,United Kingdom,11.8
536401,47570B,TEA TIME TABLE CLOTH,1,2010-12-01 11:21:00,10.65,15862,United Kingdom,10.65
536401,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-01 11:21:00,4.25,15862,United Kingdom,4.25
536401,22428,ENAMEL FIRE BUCKET CREAM,2,2010-12-01 11:21:00,6.95,15862,United Kingdom,13.9
536401,22502,PICNIC BASKET WICKER SMALL,2,2010-12-01 11:21:00,5.95,15862,United Kingdom,11.9
536402,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-01 11:22:00,2.55,15513,United Kingdom,102.0
536402,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2010-12-01 11:22:00,2.55,15513,United Kingdom,102.0
536402,22837,HOT WATER BOTTLE BABUSHKA ,36,2010-12-01 11:22:00,4.25,15513,United Kingdom,153.0
536403,22867,HAND WARMER BIRD DESIGN,96,2010-12-01 11:27:00,1.85,12791,Netherlands,177.60000000000002
536403,POST,POSTAGE,1,2010-12-01 11:27:00,15.0,12791,Netherlands,15.0
536404,22297,HEART IVORY TRELLIS SMALL,24,2010-12-01 11:29:00,1.25,16218,United Kingdom,30.0
536404,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,22469,HEART OF WICKER SMALL,12,2010-12-01 11:29:00,1.65,16218,United Kingdom,19.799999999999997
536404,22197,SMALL POPCORN HOLDER,36,2010-12-01 11:29:00,0.85,16218,United Kingdom,30.599999999999998
536404,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,85049C,ROMANTIC PINKS RIBBONS ,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,85049D,BRIGHT BLUES RIBBONS ,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,85049G,CHOCOLATE BOX RIBBONS ,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,21061,PARTY INVITES FOOTBALL,12,2010-12-01 11:29:00,0.85,16218,United Kingdom,10.2
536404,21063,PARTY INVITES JAZZ HEARTS,12,2010-12-01 11:29:00,0.85,16218,United Kingdom,10.2
536404,21062,PARTY INVITES SPACEMAN,12,2010-12-01 11:29:00,0.85,16218,United Kingdom,10.2
536404,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-12-01 11:29:00,1.25,16218,United Kingdom,15.0
536404,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2010-12-01 11:29:00,2.1,16218,United Kingdom,25.200000000000003
536404,21213,PACK OF 72 SKULL CAKE CASES,24,2010-12-01 11:29:00,0.55,16218,United Kingdom,13.200000000000001
536404,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-12-01 11:29:00,0.55,16218,United Kingdom,13.200000000000001
536404,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-01 11:29:00,0.55,16218,United Kingdom,13.200000000000001
536404,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-01 11:29:00,0.55,16218,United Kingdom,13.200000000000001
536404,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-12-01 11:29:00,0.55,16218,United Kingdom,13.200000000000001
536404,22383,LUNCH BAG SUKI  DESIGN ,10,2010-12-01 11:29:00,1.65,16218,United Kingdom,16.5
536404,20728,LUNCH BAG CARS BLUE,10,2010-12-01 11:29:00,1.65,16218,United Kingdom,16.5
536404,20727,LUNCH BAG  BLACK SKULL.,10,2010-12-01 11:29:00,1.65,16218,United Kingdom,16.5
536404,22296,HEART IVORY TRELLIS LARGE,24,2010-12-01 11:29:00,1.65,16218,United Kingdom,39.599999999999994
536405,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,128,2010-12-01 11:32:00,2.55,14045,United Kingdom,326.4
536406,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-12-01 11:33:00,2.55,17850,United Kingdom,20.4
536406,71053,WHITE METAL LANTERN,8,2010-12-01 11:33:00,3.39,17850,United Kingdom,27.12
536406,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-01 11:33:00,2.75,17850,United Kingdom,22.0
536406,20679,EDWARDIAN PARASOL RED,6,2010-12-01 11:33:00,4.95,17850,United Kingdom,29.700000000000003
536406,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01 11:33:00,1.06,17850,United Kingdom,6.36
536406,21871,SAVE THE PLANET MUG,6,2010-12-01 11:33:00,1.06,17850,United Kingdom,6.36
536406,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-01 11:33:00,1.06,17850,United Kingdom,6.36
536406,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-01 11:33:00,1.06,17850,United Kingdom,6.36
536406,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-01 11:33:00,4.95,17850,United Kingdom,19.8
536406,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-01 11:33:00,6.95,17850,United Kingdom,27.8
536406,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-01 11:33:00,2.1,17850,United Kingdom,12.600000000000001
536406,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-01 11:33:00,2.55,17850,United Kingdom,15.299999999999999
536406,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01 11:33:00,3.39,17850,United Kingdom,20.34
536406,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01 11:33:00,3.39,17850,United Kingdom,20.34
536406,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01 11:33:00,7.65,17850,United Kingdom,15.3
536406,22803,IVORY EMBROIDERED QUILT ,2,2010-12-01 11:33:00,35.75,17850,United Kingdom,71.5
536406,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-01 11:33:00,4.25,17850,United Kingdom,25.5
536407,22632,HAND WARMER RED POLKA DOT,6,2010-12-01 11:34:00,1.85,17850,United Kingdom,11.100000000000001
536407,22633,HAND WARMER UNION JACK,6,2010-12-01 11:34:00,1.85,17850,United Kingdom,11.100000000000001
536408,22537,MAGIC DRAWING SLATE DINOSAUR,24,2010-12-01 11:41:00,0.42,14307,United Kingdom,10.08
536408,22533,MAGIC DRAWING SLATE BAKE A CAKE ,24,2010-12-01 11:41:00,0.42,14307,United Kingdom,10.08
536408,20982,12 PENCILS TALL TUBE SKULLS,12,2010-12-01 11:41:00,0.85,14307,United Kingdom,10.2
536408,21832,CHOCOLATE CALCULATOR,12,2010-12-01 11:41:00,1.65,14307,United Kingdom,19.799999999999997
536408,21915,RED  HARMONICA IN BOX ,12,2010-12-01 11:41:00,1.25,14307,United Kingdom,15.0
536408,21914,BLUE HARMONICA IN BOX ,12,2010-12-01 11:41:00,1.25,14307,United Kingdom,15.0
536408,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2010-12-01 11:41:00,0.85,14307,United Kingdom,10.2
536408,22813,PACK 3 BOXES BIRD PANNETONE ,12,2010-12-01 11:41:00,1.95,14307,United Kingdom,23.4
536408,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-01 11:41:00,3.95,14307,United Kingdom,15.8
536408,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2010-12-01 11:41:00,3.75,14307,United Kingdom,15.0
536408,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-01 11:41:00,3.75,14307,United Kingdom,15.0
536408,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2010-12-01 11:41:00,2.1,14307,United Kingdom,12.600000000000001
536408,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2010-12-01 11:41:00,2.1,14307,United Kingdom,25.200000000000003
536408,22418,10 COLOUR SPACEBOY PEN,24,2010-12-01 11:41:00,0.85,14307,United Kingdom,20.4
536408,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-12-01 11:41:00,1.25,14307,United Kingdom,15.0
536408,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-12-01 11:41:00,0.95,14307,United Kingdom,11.399999999999999
536408,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-01 11:41:00,2.95,14307,United Kingdom,17.700000000000003
536408,22465,HANGING METAL STAR LANTERN,12,2010-12-01 11:41:00,1.65,14307,United Kingdom,19.799999999999997
536408,84949,SILVER HANGING T-LIGHT HOLDER,6,2010-12-01 11:41:00,1.65,14307,United Kingdom,9.899999999999999
536408,20685,DOORMAT RED RETROSPOT,2,2010-12-01 11:41:00,7.95,14307,United Kingdom,15.9
536408,48194,DOORMAT HEARTS,2,2010-12-01 11:41:00,7.95,14307,United Kingdom,15.9
536408,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2010-12-01 11:41:00,1.65,14307,United Kingdom,19.799999999999997
536408,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2010-12-01 11:41:00,0.85,14307,United Kingdom,10.2
536408,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-01 11:41:00,1.69,14307,United Kingdom,13.52
536408,21754,HOME BUILDING BLOCK WORD,3,2010-12-01 11:41:00,5.95,14307,United Kingdom,17.85
536408,21755,LOVE BUILDING BLOCK WORD,3,2010-12-01 11:41:00,5.95,14307,United Kingdom,17.85
536408,22766,PHOTO FRAME CORNICE,8,2010-12-01 11:41:00,2.95,14307,United Kingdom,23.6
536408,22610,PENS ASSORTED FUNNY FACE,36,2010-12-01 11:41:00,0.85,14307,United Kingdom,30.599999999999998
536408,22716,CARD CIRCUS PARADE,12,2010-12-01 11:41:00,0.42,14307,United Kingdom,5.04
536408,22706,WRAP COWBOYS  ,25,2010-12-01 11:41:00,0.42,14307,United Kingdom,10.5
536408,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2010-12-01 11:41:00,4.25,14307,United Kingdom,17.0
536408,85014B,RED RETROSPOT UMBRELLA,3,2010-12-01 11:41:00,5.95,14307,United Kingdom,17.85
536408,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2010-12-01 11:41:00,5.95,14307,United Kingdom,17.85
536408,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,2010-12-01 11:41:00,3.75,14307,United Kingdom,22.5
536408,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-12-01 11:41:00,0.55,14307,United Kingdom,13.200000000000001
